IdSensore,Tipologia,Unità DiMisura,IdStazione,NomeStazione,Quota,Provincia,DataStart,DataStop,Storico,UTM_Nord,UTM_Est,lng,lat,Location
7048,Velocità Vento,m/s,695,Ponti sul Mincio v.San Martino,113,MN,19/12/2006,03/03/2021,S,5030184,631718,10.68336214,45.41277633,POINT (10.68336214 45.41277633)
2134,Temperatura,°C,110,Gonzaga Palidano,22,MN,01/01/1998,,N,4980052,638675,10.75828107,44.96037167,POINT (10.75828107 44.96037167)
19301,Direzione Vento,°,1514,Carenno centro sportivo,633,LC,18/07/2014,,N,5072042,536210,9.46596925,45.8009939,POINT (9.46596925 45.8009939)
8028,Altezza Neve,cm,848,Livigno La Vallaccia,2660,SO,13/09/1993,,N,5147768,591251,10.18873661,46.47730866,POINT (10.18873661 46.47730866)
14058,Temperatura,°C,1324,Limone sul Garda,75,BS,13/03/2012,,N,5074143,639088,10.79005556,45.80683333,POINT (10.79005556 45.80683333)
2235,Temperatura,°C,116,Ispra prato,193,VA,25/10/2001,15/06/2011,S,5073482,470058,9.95468,45.996306,POINT (9.95468 45.996306)
19058,Velocità Vento,m/s,525,Corsico v.le Italia,119,MI,31/10/2013,,N,5031403,507619,9.09741197,45.43611269,POINT (9.09741197 45.43611269)
14019,Radiazione Globale,W/m²,1077,Oltre il Colle Zambla,1138,BG,13/01/2012,,N,5082261,561209,9.78893967,45.89119304,POINT (9.78893967 45.89119304)
17464,Radiazione Globale,W/m²,58,Carona Lago Fregabolgia,1955,BG,21/10/2018,,N,5097125,566799,9.86305936,46.02444861,POINT (9.86305936 46.02444861)
8207,Temperatura,°C,906,Asola Sorbara,41,MN,12/03/2003,19/11/2018,S,5008025,611167,10.41583719,45.21694686,POINT (10.41583719 45.21694686)
18270,Livello Idrometrico,cm,1868,Marcaria Argine Oglio,27,MN,26/09/2018,,N,4997057,620259,10.52894192,45.11674983,POINT (10.52894192 45.11674983)
14121,Precipitazione,mm,1327,Milano v.Rosellini,124,MI,02/04/2012,,N,5037412,515187,9.19436,45.49007,POINT (9.19436 45.49007)
2433,Temperatura,°C,132,Bergamo v.Stezzano,211,BG,01/01/1993,,N,5056541,551321,9.65876847,45.66051928,POINT (9.65876847 45.66051928)
6193,Umidità Relativa,%,557,Lonate Pozzolo v.Veneto,204,VA,13/12/1996,19/06/2018,S,5048975,479783,8.74080297,45.59402776,POINT (8.74080297 45.59402776)
9118,Precipitazione,mm,1239,San Pellegrino Terme P.za Alighieri,350,BG,18/02/2004,19/03/2013,S,5077078,551733,9.66626614,45.84532778,POINT (9.66626614 45.84532778)
8585,Umidità Relativa,%,999,Laveno-Mombello Poggio S.Elsa,950,VA,23/06/1999,,N,5084222,471939,8.63818571,45.91099372,POINT (8.63818571 45.91099372)
11817,Velocità Vento,m/s,146,Mezzoldo Passo S.Marco,1824,BG,27/01/2012,,N,5098490,548644,9.62865186,46.0382628,POINT (9.62865186 46.0382628)
14189,Direzione Vento,°,1342,Ponte in Valtellina Lago Reguzzo,2440,SO,13/10/2012,,N,5105228,574978,9.96999939,46.09651358,POINT (9.96999939 46.09651358)
6176,Umidità Relativa,%,525,Corsico v.le Italia,119,MI,01/01/1999,,N,5031403,507619,9.09741197,45.43611269,POINT (9.09741197 45.43611269)
2395,Precipitazione,mm,128,Capralba,96,CR,20/03/1996,10/02/2012,S,5032570,550482,9.132164,46.088243,POINT (9.132164 46.088243)
6597,Umidità Relativa,%,501,Milano v.Marche,129,MI,21/03/2002,,N,5038105,514918,9.19093444,45.49631883,POINT (9.19093444 45.49631883)
11759,Velocità Vento,m/s,847,Carona Carisole,1954,BG,01/07/1993,,N,5098634,561423,9.79379959,46.03852339,POINT (9.79379959 46.03852339)
2251,Precipitazione,mm,117,Edolo Ist.Meneghini,699,BS,02/04/1993,,N,5114436,602920,10.33339293,46.17572375,POINT (10.33339293 46.17572375)
14038,Radiazione Globale,W/m²,836,Aprica,1950,SO,27/02/2012,,N,5109097,588704,10.14826598,46.12968795,POINT (10.14826598 46.12968795)
14282,Radiazione Globale,W/m²,1347,Barzio Piani di Bobbio,1713,LC,14/10/2012,,N,5089669,538832,9.50113918,45.95949713,POINT (9.50113918 45.95949713)
9107,Precipitazione,mm,1225,Premana Diga di Pagnona,725,LC,01/01/2004,24/02/2012,S,5100122,531422,9.40620278,46.05395319,POINT (9.40620278 46.05395319)
2271,Umidità Relativa,%,119,San Giovanni Bianco Cornalita,622,BG,07/09/2001,,N,5079768,549604,9.63912077,45.86969697,POINT (9.63912077 45.86969697)
8584,Temperatura,°C,999,Laveno-Mombello Poggio S.Elsa,950,VA,23/06/1999,,N,5084222,471939,8.63818571,45.91099372,POINT (8.63818571 45.91099372)
6194,Umidità Relativa,%,559,Somma Lombardo v.Facchinetti,210,VA,20/03/2000,30/10/2020,S,5055150,477613,8.71269853,45.64954097,POINT (8.71269853 45.64954097)
2394,Direzione Vento,°,128,Capralba,96,CR,20/03/1996,01/02/2012,S,5032570,550482,9.132164,46.088243,POINT (9.132164 46.088243)
19376,Umidità Relativa,%,1651,Morbegno eliporto,230,SO,23/09/2016,,N,5109394,545135,9.58432198,46.13664246,POINT (9.58432198 46.13664246)
9862,Direzione Vento,°,672,Cornale v.Libertà,74,PV,28/07/2005,,N,4987406,493238,8.91415717,45.04008561,POINT (8.91415717 45.04008561)
14232,Direzione Vento,°,1345,Piazzatorre,966,BG,13/10/2012,,N,5093546,553689,9.69328479,45.99338359,POINT (9.69328479 45.99338359)
10552,Umidità Relativa,%,554,Saronno v.Santuario,212,VA,06/07/2010,,N,5052646,502058,9.02640138,45.62735705,POINT (9.02640138 45.62735705)
9099,Precipitazione,mm,1235,Cene Ponte,361,BG,01/01/2012,,N,5070400,563860,9.8215332,45.78420692,POINT (9.8215332 45.78420692)
14703,Velocità Vento,m/s,856,Fortunago,501,PV,11/12/2013,,N,4973248,515391,9.19499417,44.91250111,POINT (9.19499417 44.91250111)
2460,Umidità Relativa,%,134,Corzano Bargnano,93,BS,03/05/1998,,N,5031659,581271,10.03902737,45.43372847,POINT (10.03902737 45.43372847)
10787,Velocità Vento,m/s,1266,Bertonico v.Moro,65,LO,12/04/2022,,N,5009105,552297,9.66625758,45.23349689,POINT (9.66625758 45.23349689)
8043,Livello Idrometrico,cm,1980,Oggiono Lungolago,226,LC,02/02/2024,,N,5071789,527546,9.35446243,45.79911256,POINT (9.35446243 45.79911256)
32238,Umidità Relativa,%,856,Fortunago,501,PV,01/08/2016,,N,4973248,515391,9.19499417,44.91250111,POINT (9.19499417 44.91250111)
41,Precipitazione,mm,28,Chiesa in Valmalenco Alpe Entova,1905,SO,28/10/1989,,N,5130098,564213,9.83412892,46.32141817,POINT (9.83412892 46.32141817)
32394,Umidità Relativa,%,1555,Manerba del Garda Dusano,73,BS,17/11/2017,,N,5044545,622300,10.56663509,45.543701,POINT (10.56663509 45.543701)
10459,Direzione Vento,°,1266,Bertonico v.Moro,65,LO,03/03/2009,,N,5009105,552297,9.66625758,45.23349689,POINT (9.66625758 45.23349689)
8125,Livello Idrometrico,cm,869,Milano v.Feltre,127,MI,24/07/1998,,N,5037597,519436,9.24873853,45.49163461,POINT (9.24873853 45.49163461)
11762,Velocità Vento,m/s,998,Laveno-Mombello p.zza Matteotti,207,VA,24/06/1999,,N,5084109,470426,8.61868535,45.90991335,POINT (8.61868535 45.90991335)
17001,Temperatura,°C,1303,Cremona v.Gerre Borghi,36,CR,10/10/2011,,N,4995675,584111,10.06924181,45.10954275,POINT (10.06924181 45.10954275)
9820,Umidità Relativa,%,671,Mantova Tridolino,22,MN,30/12/2004,01/02/2024,S,5001664,646147,10.859272,45.153328,POINT (10.859272 45.153328)
14499,Precipitazione,mm,1371,Brembilla,468,BG,19/03/2013,,N,5073646,547333,9.60925258,45.81475229,POINT (9.60925258 45.81475229)
5930,Temperatura,°C,569,Sondrio v.Mazzini,307,SO,28/10/1993,24/06/2010,S,5113078,567173,9.87014581,46.16797103,POINT (9.87014581 46.16797103)
2205,Direzione Vento,°,115,Ispra tetto,193,VA,26/10/2001,01/08/2012,S,5073482,470058,9.701628,45.879961,POINT (9.701628 45.879961)
14365,Precipitazione,mm,1359,Breno Lago Della Vacca,2410,BS,09/12/2012,,N,5090337,611798,10.4427287,45.95749967,POINT (10.4427287 45.95749967)
6717,Direzione Vento,°,644,Vigevano v.Petrarca,107,PV,24/01/2004,09/10/2013,S,5019220,489053,8.86031156,45.32640825,POINT (8.86031156 45.32640825)
8126,Precipitazione,mm,872,Brembate di Sopra Ponte Briolo,260,BG,24/07/1998,23/08/2011,S,5062019,545719,9.58739228,45.71022186,POINT (9.58739228 45.71022186)
9813,Umidità Relativa,%,670,Mantova S.Agnese,22,MN,30/12/2004,,N,5002356,641122,10.79557331,45.16057658,POINT (10.79557331 45.16057658)
8034,Livello Idrometrico,cm,1977,Biandronno Virginia,238,VA,27/03/2024,,N,5074085,477917,8.71572947,45.81997424,POINT (8.71572947 45.81997424)
2141,Direzione Vento,°,110,Gonzaga Palidano,22,MN,17/03/1999,,N,4980052,638675,10.75828107,44.96037167,POINT (10.75828107 44.96037167)
5941,Temperatura,°C,559,Somma Lombardo v.Facchinetti,210,VA,20/03/2000,30/10/2020,S,5055150,477613,8.71269853,45.64954097,POINT (8.71269853 45.64954097)
4017,Temperatura,°C,142,Caiolo,274,SO,24/05/2002,,N,5111566,561195,9.79251888,46.15492316,POINT (9.79251888 46.15492316)
14416,Velocità Vento,m/s,1365,Bione,911,BS,18/11/2012,,N,5057931,603395,10.32736288,45.66721826,POINT (10.32736288 45.66721826)
14205,Altezza Neve,cm,1343,Lanzada Passo Marinelli,3032,SO,13/10/2012,,N,5133321,570414,9.91515411,46.34981046,POINT (9.91515411 46.34981046)
32250,Umidità Relativa,%,876,Caino,428,BS,01/08/2016,,N,5051536,603100,10.32222392,45.60972056,POINT (10.32222392 45.60972056)
11045,Umidità Relativa,%,1264,Sondrio v.Paribelli,290,SO,15/10/2010,22/01/2019,S,5113073,567873,9.87921169,46.16785664,POINT (9.87921169 46.16785664)
11734,Velocità Vento,m/s,102,San Colombano al Lambro,140,MI,27/06/2001,,N,5002165,538425,9.48899684,45.17191896,POINT (9.48899684 45.17191896)
17568,Direzione Vento,°,858,Santa Margherita di Staffora Casanova,575,PV,30/11/2018,,N,4957210,518916,9.23905083,44.76803261,POINT (9.23905083 44.76803261)
19042,Velocità Vento,m/s,557,Lonate Pozzolo v.Veneto,204,VA,12/11/2013,10/12/2018,S,5048975,479783,8.74080297,45.59402776,POINT (8.74080297 45.59402776)
4071,Direzione Vento,°,148,Arconate SMR,182,MI,02/07/2002,,N,5043898,488082,8.84732669,45.54852147,POINT (8.84732669 45.54852147)
8116,Temperatura,°C,863,Lozza Ponte Vedano,276,VA,24/07/1998,26/03/2013,S,5069163,489791,8.86869244,45.77595336,POINT (8.86869244 45.77595336)
19416,Umidità Relativa,%,1656,Casalmaggiore campo sportivo,26,CR,28/03/2017,,N,4983484,611536,10.415068,44.996044,POINT (10.415068 44.996044)
9021,Temperatura,°C,1234,Osnago,234,LC,01/01/2004,,N,5058312,530261,9.38855728,45.6777065,POINT (9.38855728 45.6777065)
5935,Temperatura,°C,555,Busto Arsizio v.Magenta,222,VA,25/05/1991,10/12/2018,S,5050810,488313,8.850121,45.61073922,POINT (8.850121 45.61073922)
14194,Temperatura,°C,1342,Ponte in Valtellina Lago Reguzzo,2440,SO,13/10/2012,,N,5105228,574978,9.96999939,46.09651358,POINT (9.96999939 46.09651358)
10773,Umidità Relativa,%,35,Caspoggio Piazzo Cavalli,1719,SO,13/02/2021,,N,5122179,567130,9.870887,46.249872,POINT (9.870887 46.249872)
2404,Radiazione Globale,W/m²,129,Capo di Ponte v.Briscioli,362,BS,12/09/2003,,N,5097875,603903,10.3425026,46.02656354,POINT (10.3425026 46.02656354)
11818,Velocità Vento,m/s,148,Arconate SMR,182,MI,27/01/2012,,N,5043898,488082,8.84732669,45.54852147,POINT (8.84732669 45.54852147)
14509,Velocità Vento,m/s,1371,Brembilla,468,BG,19/03/2013,,N,5073646,547333,9.60925258,45.81475229,POINT (9.60925258 45.81475229)
8101,Livello Idrometrico,cm,849,Borgoforte SS 12,18,MN,01/01/1998,,N,4989487,638276,10.75581643,45.04534269,POINT (10.75581643 45.04534269)
8014,Altezza Neve,cm,833,Gerola Alta Pescegallo,1875,SO,01/01/1992,,N,5097116,544202,9.57112074,46.0261969,POINT (9.57112074 46.0261969)
6815,Direzione Vento,°,656,Gambara v.Parma,47,BS,01/01/1990,,N,5011493,601945,10.29913,45.24955194,POINT (10.29913 45.24955194)
17459,Precipitazione,mm,1872,Lasnigo s.Alessandro,554,CO,26/09/2018,,N,5081375,520268,9.26121361,45.88564351,POINT (9.26121361 45.88564351)
19283,Umidità Relativa,%,1513,Introbio al bivio,574,LC,22/06/2018,,N,5090402,534927,9.4507999,45.966301,POINT (9.4507999 45.966301)
6077,Direzione Vento,°,555,Busto Arsizio v.Magenta,222,VA,17/07/1998,10/12/2018,S,5050810,488313,8.850121,45.61073922,POINT (8.850121 45.61073922)
8103,Precipitazione,mm,851,Treviso Bresciano Cavacca,1147,BS,01/01/1998,,N,5064493,616659,10.49916675,45.72416486,POINT (10.49916675 45.72416486)
4059,Umidità Relativa,%,147,Cinisello Balsamo Parco Nord,142,MI,30/05/2002,,N,5043257,516051,9.20560341,45.54266467,POINT (9.20560341 45.54266467)
11113,Radiazione Globale,W/m²,896,Collio S.Colombano,960,BS,10/08/2011,15/03/2012,S,5073980,606852,10.37527678,45.81111356,POINT (10.37527678 45.81111356)
4002,Umidità Relativa,%,140,Motta Visconti SMR,100,MI,15/05/2003,25/08/2020,S,5014273,499103,9.363781,46.134414,POINT (9.363781 46.134414)
11752,Velocità Vento,m/s,212,Canzo,1233,CO,26/11/2008,,N,5077224,524701,9.31813681,45.84814356,POINT (9.31813681 45.84814356)
2503,Direzione Vento,°,137,Rivolta d'Adda Ist. Spallanzani,102,CR,09/06/1993,,N,5032417,540720,9.52068901,45.44409052,POINT (9.52068901 45.44409052)
9040,Altezza Neve,cm,1216,Valbondione,1784,BG,01/01/2004,,N,5101745,580328,10.03860694,46.06456797,POINT (10.03860694 46.06456797)
4031,Direzione Vento,°,143,Livigno Passo Foscagno,2320,SO,02/06/2002,,N,5149692,592662,10.20748854,46.49442378,POINT (10.20748854 46.49442378)
9097,Precipitazione,mm,1216,Valbondione,1784,BG,01/12/2000,,N,5101745,580328,10.03860694,46.06456797,POINT (10.03860694 46.06456797)
11100,Umidità Relativa,%,1225,Premana Diga di Pagnona,725,LC,04/07/2011,19/07/2012,S,5100122,531422,9.40620278,46.05395319,POINT (9.40620278 46.05395319)
8384,Livello Idrometrico,cm,873,Ponti sul Mincio Monzambano,62,MN,01/02/2001,,N,5027985,633560,10.706296,45.39264211,POINT (10.706296 45.39264211)
19160,Velocità Vento,m/s,1297,Spinadesco v.Battisti,48,CR,19/11/2013,,N,5000087,573153,9.93059842,45.15047339,POINT (9.93059842 45.15047339)
6603,Umidità Relativa,%,555,Busto Arsizio v.Magenta,222,VA,07/11/1991,10/12/2018,S,5050810,488313,8.850121,45.61073922,POINT (8.850121 45.61073922)
32244,Umidità Relativa,%,885,Arcisate,383,VA,01/08/2016,,N,5076955,491501,8.89055144,45.84610806,POINT (8.89055144 45.84610806)
19364,Umidità Relativa,%,1559,Dervio v.S.Cecilia,198,LC,05/07/2016,,N,5101755,523618,9.30538273,46.06896591,POINT (9.30538273 46.06896591)
19178,Direzione Vento,°,1303,Cremona v.Gerre Borghi,36,CR,22/11/2013,,N,4995675,584111,10.06924181,45.10954275,POINT (10.06924181 45.10954275)
8164,Temperatura,°C,859,Luino v. Piero Chiara,205,VA,05/07/2000,,N,5094539,480080,8.74272325,46.00414283,POINT (8.74272325 46.00414283)
4112,Precipitazione,mm,148,Arconate SMR,182,MI,05/03/2009,,N,5043898,488082,8.84732669,45.54852147,POINT (8.84732669 45.54852147)
2096,Temperatura,°C,107,Sondrio Fond.Fojanini,307,SO,29/01/2001,,N,5113016,565691,9.85094015,46.16755337,POINT (9.85094015 46.16755337)
9082,Livello Idrometrico,cm,1235,Cene Ponte,361,BG,04/10/2011,,N,5070400,563860,9.8215332,45.78420692,POINT (9.8215332 45.78420692)
11116,Umidità Relativa,%,875,Bagolino Valle Dorizzo,1226,BS,11/08/2011,14/11/2012,S,5081485,612286,10.44694397,45.87777614,POINT (10.44694397 45.87777614)
14170,Livello Idrometrico,cm,1341,Bosisio Parini Imbarcadero,266,LC,27/10/2012,,N,5072258,522295,9.28691933,45.80353008,POINT (9.28691933 45.80353008)
5947,Temperatura,°C,552,Varese v.Vidoletti,425,VA,30/12/1991,10/12/2018,S,5075945,484773,8.80393513,45.83690178,POINT (8.80393513 45.83690178)
11746,Velocità Vento,m/s,129,Capo di Ponte v.Briscioli,362,BS,16/01/2003,,N,5097875,603903,10.3425026,46.02656354,POINT (10.3425026 46.02656354)
11132,Direzione Vento,°,123,Cavenago d'Adda,67,LO,04/09/2011,,N,5013018,544138,9.56265997,45.26927396,POINT (9.56265997 45.26927396)
19415,Temperatura,°C,1656,Casalmaggiore campo sportivo,26,CR,28/03/2017,,N,4983484,611536,10.415068,44.996044,POINT (10.415068 44.996044)
5882,Precipitazione,mm,575,Nibionno v.della Chiesa,310,LC,02/12/2002,30/11/2021,S,5066429,520613,9.26502439,45.75111892,POINT (9.26502439 45.75111892)
14661,Precipitazione,mm,1382,Veddasca Monte Cadrigna,1302,VA,19/07/2013,,N,5102054,482122,8.76881513,46.07182708,POINT (8.76881513 46.07182708)
8208,Precipitazione,mm,910,Manerbio v.Dante,60,BS,09/04/2003,,N,5023554,589720,10.14555158,45.35975344,POINT (10.14555158 45.35975344)
4037,Radiazione Globale,W/m²,144,Madesimo Spluga,1915,SO,19/11/2000,,N,5146513,526726,9.34812808,46.47166446,POINT (9.34812808 46.47166446)
8139,Precipitazione,mm,876,Caino,428,BS,01/02/2001,,N,5051536,603100,10.32222392,45.60972056,POINT (10.32222392 45.60972056)
11813,Velocità Vento,m/s,142,Caiolo,274,SO,27/01/2012,,N,5111566,561195,9.79251888,46.15492316,POINT (9.79251888 46.15492316)
17585,Temperatura,°C,1889,Val Masino Merdarola,2280,SO,01/01/2008,,N,5119691,544851,9.58163635,46.22931619,POINT (9.58163635 46.22931619)
11131,Velocità Vento,m/s,123,Cavenago d'Adda,67,LO,28/08/2002,,N,5013018,544138,9.56265997,45.26927396,POINT (9.56265997 45.26927396)
19344,Precipitazione,mm,1556,Prata Camportaccio Pratella,1035,SO,03/12/2015,,N,5126642,531883,9.413906,46.292608,POINT (9.413906 46.292608)
2452,Precipitazione,mm,133,Bema,958,SO,01/01/1993,,N,5105929,544001,9.5693423,46.10552765,POINT (9.5693423 46.10552765)
14545,Precipitazione,mm,1376,Puegnago del Garda,291,BS,19/04/2013,,N,5048460,617051,10.5003309,45.5798378,POINT (10.5003309 45.5798378)
9869,Umidità Relativa,%,672,Cornale v.Libertà,74,PV,28/07/2005,,N,4987406,493238,8.91415717,45.04008561,POINT (8.91415717 45.04008561)
10470,Umidità Relativa,%,1266,Bertonico v.Moro,65,LO,03/03/2009,,N,5009105,552297,9.66625758,45.23349689,POINT (9.66625758 45.23349689)
2187,Temperatura,°C,114,Landriano Cascina Marianna,88,PV,29/09/2005,,N,5018600,520938,9.26715311,45.32059361,POINT (9.26715311 45.32059361)
9017,Temperatura,°C,1205,Molteno Cimitero,278,LC,01/01/2004,,N,5069985,523872,9.30710044,45.78301922,POINT (9.30710044 45.78301922)
19024,Radiazione Globale,W/m²,1422,Bergamo v.Maffei,249,BG,06/11/2013,,N,5060404,552526,9.67466286,45.69520255,POINT (9.67466286 45.69520255)
4039,Direzione Vento,°,144,Madesimo Spluga,1915,SO,12/01/2004,,N,5146513,526726,9.34812808,46.47166446,POINT (9.34812808 46.47166446)
5927,Precipitazione,mm,572,Morbegno v.Cortivacci,262,SO,29/09/1998,29/09/2015,S,5108901,543736,9.56624,46.135486,POINT (9.56624 46.135486)
10658,Temperatura,°C,1898,Valganna Mondonico,665,VA,18/05/2020,,N,5084612,485317,8.8106663,45.91491984,POINT (8.8106663 45.91491984)
19345,Temperatura,°C,1560,Padenghe sul Garda v.Fondrini,187,BS,14/07/2016,,N,5041631,617629,10.50612,45.518286,POINT (10.50612 45.518286)
10553,Direzione Vento,°,554,Saronno v.Santuario,212,VA,06/07/2010,,N,5052646,502058,9.02640138,45.62735705,POINT (9.02640138 45.62735705)
8092,Temperatura,°C,832,Lanzada Palù,2151,SO,01/01/1992,,N,5126972,568128,9.88452786,46.2929069,POINT (9.88452786 46.2929069)
19333,Temperatura,°C,1551,Premana v.Luciani papa,910,LC,08/07/2015,,N,5099899,532481,9.419878,46.0519,POINT (9.419878 46.0519)
6161,Umidità Relativa,%,586,Costa Volpino v.Nazionale,192,BG,26/07/1993,,N,5075429,585212,10.09707131,45.82716061,POINT (10.09707131 45.82716061)
8096,Temperatura,°C,912,Foppolo,1682,BG,01/01/1998,,N,5099046,558502,9.75610761,46.04249594,POINT (9.75610761 46.04249594)
9114,Precipitazione,mm,1228,Goito,30,MN,11/03/2004,,N,5013581,630514,10.66359803,45.26361744,POINT (10.66359803 45.26361744)
9756,Direzione Vento,°,835,Valdisotto Oga S. Colombano,2300,SO,01/01/1992,,N,5145272,600293,10.30596404,46.45356516,POINT (10.30596404 46.45356516)
32376,Velocità Vento,m/s,1679,Sormano rifugio Alpetto,1158,CO,23/11/2017,,N,5083535,518233,9.23506881,45.90514139,POINT (9.23506881 45.90514139)
9079,Livello Idrometrico,cm,1203,Camerata Cornello via Orbrembo 37,450,BG,01/01/2004,,N,5082983,551079,9.65846014,45.89852094,POINT (9.65846014 45.89852094)
19293,Temperatura,°C,1514,Carenno centro sportivo,633,LC,08/05/2018,,N,5072042,536210,9.46596925,45.8009939,POINT (9.46596925 45.8009939)
17468,Velocità Vento,m/s,58,Carona Lago Fregabolgia,1955,BG,21/10/2018,,N,5097125,566799,9.86305936,46.02444861,POINT (9.86305936 46.02444861)
8216,Temperatura,°C,899,Castiglione delle Stiviere,109,MN,11/03/2003,22/11/2018,S,5025628,618385,10.51193925,45.37416708,POINT (10.51193925 45.37416708)
14773,Velocità Vento,m/s,1553,Mozzanica v.Donizetti,104,BG,20/07/2015,,N,5036208,553342,9.68248866,45.47736192,POINT (9.68248866 45.47736192)
8383,Livello Idrometrico,cm,871,Olginate S.Maria Lavello,198,LC,24/07/1998,,N,5070743,533433,9.43014467,45.78944383,POINT (9.43014467 45.78944383)
2476,Radiazione Globale,W/m²,135,Vertemate con Minoprio villa,322,CO,21/02/1992,22/07/2010,S,5062757,506658,10.204777,45.851052,POINT (10.204777 45.851052)
5928,Temperatura,°C,572,Morbegno v.Cortivacci,262,SO,29/09/1998,26/09/2015,S,5108901,543736,9.56624,46.135486,POINT (9.56624 46.135486)
210,Direzione Vento,°,16,Valfurva Ghiacciaio dei Forni,2180,SO,01/01/2011,,N,5141977,619522,10.55541386,46.42078875,POINT (10.55541386 46.42078875)
5878,Precipitazione,mm,574,Lecco v. Amendola,214,LC,01/01/1991,25/09/2008,S,5077479,530713,9.39558125,45.85019631,POINT (9.39558125 45.85019631)
17562,Temperatura,°C,1879,Montichiari Boschetti,92,BS,13/12/2018,,N,5028666,610666,10.41406192,45.40275984,POINT (10.41406192 45.40275984)
19159,Direzione Vento,°,1297,Spinadesco v.Battisti,48,CR,19/11/2013,,N,5000087,573153,9.93059842,45.15047339,POINT (9.93059842 45.15047339)
14759,Livello Idrometrico,cm,1549,Darfo Boario Terme Cav. Vittorio Veneto,205,BS,14/06/2015,,N,5081001,591075,10.17358369,45.87654905,POINT (10.17358369 45.87654905)
6170,Umidità Relativa,%,598,San Rocco al Porto v.Matteotti,50,LO,23/01/2002,,N,4992297,555154,9.70079278,45.08199189,POINT (9.70079278 45.08199189)
2194,Direzione Vento,°,114,Landriano Cascina Marianna,88,PV,29/09/2005,,N,5018600,520938,9.26715311,45.32059361,POINT (9.26715311 45.32059361)
12716,Temperatura,°C,1899,Bereguardo Fornasetta,95,PV,11/08/2020,,N,5012143,501719,9.02191087,45.26278148,POINT (9.02191087 45.26278148)
9383,Umidità Relativa,%,1227,Sarezzo Gardone,338,BS,21/01/2009,06/06/2013,S,5060559,592390,10.18662064,45.69242525,POINT (10.18662064 45.69242525)
6437,Radiazione Globale,W/m²,625,Casalmaggiore v.Volta,23,CR,01/01/2002,21/02/2007,S,4981793,612537,10.42738161,44.98066517,POINT (10.42738161 44.98066517)
14224,Precipitazione,mm,1343,Lanzada Passo Marinelli,3032,SO,13/10/2012,,N,5133321,570414,9.91515411,46.34981046,POINT (9.91515411 46.34981046)
6990,Radiazione Globale,W/m²,679,Valmadrera v.Pozzi,247,LC,02/02/2006,,N,5076576,527307,9.35166247,45.84221272,POINT (9.35166247 45.84221272)
10664,Velocità Vento,m/s,1898,Valganna Mondonico,665,VA,18/05/2020,,N,5084612,485317,8.8106663,45.91491984,POINT (8.8106663 45.91491984)
11044,Temperatura,°C,1264,Sondrio v.Paribelli,290,SO,01/07/2010,22/01/2019,S,5113073,567873,9.87921169,46.16785664,POINT (9.87921169 46.16785664)
9007,Temperatura,°C,1215,Taleggio,763,BG,01/01/2004,10/11/2012,S,5082304,543960,9.56663314,45.89290225,POINT (9.56663314 45.89290225)
4010,Umidità Relativa,%,141,Vertemate con Minoprio serre,310,CO,25/05/2002,,N,5062832,506653,9.0854885,45.71901089,POINT (9.0854885 45.71901089)
14358,Direzione Vento,°,1359,Breno Lago Della Vacca,2410,BS,09/12/2012,,N,5090337,611798,10.4427287,45.95749967,POINT (10.4427287 45.95749967)
19064,Velocità Vento,m/s,646,Como Villa Gallia,201,CO,30/10/2013,,N,5073500,505203,9.06697886,45.81504217,POINT (9.06697886 45.81504217)
9819,Temperatura,°C,671,Mantova Tridolino,22,MN,30/12/2004,01/02/2024,S,5001664,646147,10.859272,45.153328,POINT (10.859272 45.153328)
17487,Precipitazione,mm,1874,Magenta cascina Mainaga,137,MI,13/11/2018,,N,5033848,488617,8.85440899,45.45806524,POINT (8.85440899 45.45806524)
19389,Umidità Relativa,%,1650,Bormio eliporto,1172,SO,29/09/2016,,N,5145365,604906,10.36603171,46.45370081,POINT (10.36603171 46.45370081)
8017,Altezza Neve,cm,836,Aprica,1950,SO,01/01/1992,,N,5109097,588704,10.14826598,46.12968795,POINT (10.14826598 46.12968795)
8138,Temperatura,°C,875,Bagolino Valle Dorizzo,1226,BS,06/06/2001,14/11/2012,S,5081485,612286,10.44694397,45.87777614,POINT (10.44694397 45.87777614)
10571,Umidità Relativa,%,1273,Val Masino Bagni,1191,SO,15/07/2011,12/02/2021,S,5121270,545980,9.59643936,46.24345747,POINT (9.59643936 46.24345747)
22022,Precipitazione,mm,1891,Porto Valtravaglia San Michele,875,VA,30/01/2020,,N,5087930,477812,8.71373858,45.94458167,POINT (8.71373858 45.94458167)
32360,Radiazione Globale,W/m²,833,Gerola Alta Pescegallo,1875,SO,13/10/2017,,N,5097116,544202,9.57112074,46.0261969,POINT (9.57112074 46.0261969)
14500,Temperatura,°C,1371,Brembilla,468,BG,19/03/2013,,N,5073646,547333,9.60925258,45.81475229,POINT (9.60925258 45.81475229)
5994,Direzione Vento,°,586,Costa Volpino v.Nazionale,192,BG,21/01/1997,,N,5075429,585212,10.09707131,45.82716061,POINT (10.09707131 45.82716061)
2488,Radiazione Globale,W/m²,136,Persico Dosimo,44,CR,13/02/2001,,N,5003424,582100,10.0449444,45.17951839,POINT (10.0449444 45.17951839)
14529,Umidità Relativa,%,1375,Varano Borghi,241,VA,27/03/2013,,N,5068133,477631,8.71232365,45.76639371,POINT (8.71232365 45.76639371)
